,
,
data_traditional.tif,
Emission wavelength,500 nm
NA,0.95
Refraction index,1.33
Voxel size,220 nm x 220 nm x 220 nm
Bead diameter,100 nm
,
Frame size,12 pixels
Threshold,197
,
Theoretical FWHM in XY,270 nm
Theoratical FWHM in Z,1.3 um
,
HeatMap Statistics,
FWHM min,422 nm +/- 11 nm
FWHMmin / Theoretical FWHMxy,1.566 +/- 0.04
FWHM max,550 nm +/- 36 nm
FWHMmax / Theoretical FWHMxy,2.041 +/- 0.134
FWHM z,2.08 um +/- 72.03 nm
FWHMz / Theoretical FWHMz,1.605 +/- 0.056
z0,+/- 8.33 um
(z0 - mean(z0)) / FWHMz,+/- 6.421
Asymmetry,0.772 +/- 0.054
Theta,-53.9 deg +/- 49.8 deg
,

Bead Id,x0 (um),y0 (um),z0 (um),FWHM min (um),FWHM max (um),FWHM z (um),z0 - mean(z0) (um),Asymmetry,Theta (degrees),R^2 FWHM min/max,R^2 FWHMz,Fit valid,Centroid brightness,Fitted Brightness(A),Fitted background(B),Image name
1164,119.387,-52.045,22.984,0.435,0.563,2.107,-14.534,0.773,-80.103,0.922,0.962,1,439,338.775,121.207,data_traditional
1165,-51.48,-59.07,20.943,0,0,1.426,-16.574,0.0,0,0,0.531,0,152,0,0,data_traditional
1166,-48.171,-89.381,22.982,0.422,0.529,2.057,-14.536,0.798,-87.003,0.968,0.989,1,639,593.611,121.926,data_traditional
1167,36.673,69.003,23.454,0.394,0.637,2.099,-14.063,0.618,-89.448,0.939,0.972,1,414,357.802,125.649,data_traditional
1168,-18.391,64.065,23.473,0.393,0.532,2.011,-14.044,0.739,-78.22,0.94,0.978,1,589,510.206,124.697,data_traditional
1169,85.246,57.123,22.857,0.402,0.578,2.261,-14.66,0.695,-78.508,0.936,0.977,1,491,409.913,122.863,data_traditional
1170,-2.228,55.79,20.146,0.555,0.571,3.382,-17.371,0.972,-61.601,0.929,0.856,0,554,329.682,124.583,data_traditional
1171,29.717,54.66,23.167,0.405,0.604,2.314,-14.35,0.671,75.549,0.919,0.957,1,500,420.946,122.44,data_traditional
1172,-7.504,25.67,20.135,0.543,0.629,3.648,-17.383,0.863,16.267,0.925,0.82,0,584,304.228,123.712,data_traditional
1173,124.455,11.169,23.262,0.401,0.578,2.113,-14.255,0.694,89.978,0.92,0.979,1,450,382.053,119.098,data_traditional
1174,-30.896,2.122,23.491,0.437,0.502,2.051,-14.026,0.871,-79.036,0.953,0.978,1,718,689.272,128.105,data_traditional
1175,-73.61,-14.786,23.518,0.404,0.473,2.201,-13.999,0.854,-84.274,0.979,0.982,1,563,715.943,123.813,data_traditional
1176,-6.186,-25.561,19.95,0.562,0.668,3.271,-17.567,0.842,23.741,0.925,0.908,0,628,371.36,123.884,data_traditional
1177,-87.4,-54.379,23.304,0.424,0.521,2.263,-14.213,0.814,55.454,0.974,0.942,1,443,469.894,117.093,data_traditional
1178,-148.12,-69.028,22.719,0.394,0.504,2.422,-14.798,0.781,72.94,0.972,0.97,1,449,457.331,117.822,data_traditional
1179,49.705,35.899,24.577,0.471,0.61,4.293,-12.94,0.772,45.846,0.915,0.799,0,731,544.643,126.5,data_traditional
1180,-45.362,33.941,24.116,0.4,0.481,1.967,-13.401,0.831,-67.054,0.961,0.976,1,832,726.05,127.479,data_traditional
1181,-102.695,11.069,23.773,0.409,0.51,2.132,-13.744,0.801,-78.652,0.96,0.952,1,507,493.425,118.559,data_traditional
1182,-78.895,9.818,23.399,0.428,0.518,2.142,-14.118,0.826,73.02,0.954,0.987,1,630,529.878,121.446,data_traditional
1183,130.842,-14.124,23.047,0.419,0.585,2.287,-14.47,0.716,-80.749,0.919,0.964,1,364,285.638,115.421,data_traditional
1184,-38.544,-31.875,23.643,0.439,0.494,2.067,-13.874,0.888,77.305,0.964,0.984,1,634,662.025,123.531,data_traditional
1185,-103.385,-40.038,23.103,0.432,0.512,2.293,-14.414,0.844,81.26,0.961,0.926,1,441,442.322,117.695,data_traditional
1186,58.553,-54.417,23.21,0.501,0.543,2.128,-14.307,0.924,70.2,0.951,0.981,1,547,402.459,120.69,data_traditional
1187,-122.1,-64.57,19.941,0,0,3.985,-17.577,0.0,0,0,0.882,0,229,0,0,data_traditional
1188,-83.803,71.366,23.136,0.482,0.709,2.624,-14.381,0.68,-83.837,0.911,0.863,1,309,241.497,119.201,data_traditional
1189,14.224,65.535,23.845,0.396,0.814,1.885,-13.672,0.486,73.605,0.96,0.906,1,455,386.345,121.551,data_traditional
1190,31.936,-6.402,23.841,0.409,0.612,2.25,-13.676,0.667,-81.294,0.967,0.989,1,672,678.828,125.438,data_traditional
1191,143.756,-41.312,23.756,0.4,0.545,2.371,-13.761,0.734,-81.251,0.936,0.958,1,423,441.799,123.381,data_traditional
1192,101.346,-45.38,23.852,0.424,0.603,2.119,-13.665,0.703,-79.878,0.95,0.984,1,530,537.293,122.828,data_traditional
1193,-69.974,-88.41,23.848,0.444,0.514,2.088,-13.669,0.862,-62.648,0.96,0.984,1,608,559.673,123.309,data_traditional
1194,-71.137,72.738,23.923,0.406,0.567,1.995,-13.594,0.716,-72.955,0.945,0.974,1,506,430.026,123.503,data_traditional
1195,-147.874,70.681,23.425,0.361,0.492,2.142,-14.092,0.734,-57.236,0.912,0.807,1,303,228.506,115.076,data_traditional
1196,-61.668,48.942,23.565,0.403,0.539,2.01,-13.953,0.748,-50.499,0.957,0.969,1,459,416.007,121.811,data_traditional
1197,-33.044,47.317,21.082,0.495,0.666,3.484,-16.436,0.743,15.433,0.911,0.854,0,536,328.495,122.973,data_traditional
1198,119.02,38.39,21.714,0,0,2.847,-15.803,0.0,0,0,0.769,0,214,0,0,data_traditional
1199,122.397,30.95,23.605,0.439,0.599,2.313,-13.912,0.733,-79.833,0.93,0.968,1,354,299.208,118.853,data_traditional
1200,-6.544,24.372,23.777,0.42,0.567,2.24,-13.74,0.741,-84.279,0.963,0.978,1,493,472.932,121.676,data_traditional
1201,84.932,24.408,23.637,0.409,0.63,2.204,-13.881,0.65,-86.27,0.937,0.969,1,461,355.276,119.97,data_traditional
1202,-28.301,-19.651,23.958,0.435,0.551,2.154,-13.559,0.789,-79.69,0.957,0.983,1,668,569.391,123.241,data_traditional
1203,-144.313,-25.961,23.731,0.438,0.495,2.4,-13.787,0.884,-79.252,0.97,0.983,1,466,431.273,119.516,data_traditional
1204,-82.459,-27.553,24.104,0.413,0.501,2.202,-13.414,0.826,68.957,0.971,0.977,1,768,751.463,124.877,data_traditional
1205,116.991,-27.316,24.122,0.44,0.642,2.143,-13.395,0.685,-87.935,0.95,0.982,1,503,454.005,119.851,data_traditional
1206,98.869,-29.658,24.1,0.464,0.561,2.004,-13.417,0.827,-66.795,0.948,0.983,1,602,514.586,120.242,data_traditional
1207,60.447,-44.953,24.114,0.446,0.562,2.018,-13.403,0.794,89.579,0.94,0.987,1,692,511.384,123.124,data_traditional
1208,-17.08,-52.961,24.036,0.441,0.573,2.214,-13.481,0.77,82.174,0.961,0.982,1,581,583.188,123.394,data_traditional
1209,24.142,-55.853,24.253,0.454,0.619,1.805,-13.265,0.734,84.756,0.963,0.983,1,565,601.025,124.838,data_traditional
1210,71.598,-73.46,24.083,0.41,0.625,1.888,-13.435,0.657,-76.625,0.973,0.929,1,594,608.285,122.88,data_traditional
1211,126.755,-93.823,23.777,0.445,0.574,2.001,-13.74,0.775,62.76,0.924,0.957,1,429,323.383,118.89,data_traditional
1212,61.977,64.526,21.63,0.465,0.653,3.968,-15.888,0.712,76.8,0.887,0.753,0,456,282.01,122.27,data_traditional
1213,56.488,49.227,23.865,0.421,0.604,2.086,-13.652,0.698,-77.431,0.93,0.97,1,437,315.496,122.458,data_traditional
1214,14.757,24.288,24.265,0.382,0.544,2.01,-13.252,0.702,-73.591,0.96,0.992,1,689,581.531,125.428,data_traditional
1215,122.169,21.02,24.399,0.438,0.592,2.287,-13.118,0.74,-81.979,0.943,0.986,1,648,516.602,123.108,data_traditional
1216,140.401,0.321,24.188,0.427,0.569,2.066,-13.329,0.75,89.331,0.932,0.979,1,446,390.796,119.754,data_traditional
1217,-18.659,-55.345,24.284,0.431,0.528,2.01,-13.234,0.817,-83.595,0.968,0.988,1,619,666.217,121.918,data_traditional
1218,30.514,-72.899,24.401,0.52,0.574,1.937,-13.116,0.905,-37.012,0.943,0.979,1,590,436.065,121.702,data_traditional
1219,143.199,-74.697,24.05,0.434,0.558,1.393,-13.467,0.777,75.651,0.941,0.946,1,469,359.581,118.392,data_traditional
1220,-90.655,-83.963,24.226,0.364,0.518,2.048,-13.291,0.703,24.547,0.88,0.949,0,405,212.185,117.252,data_traditional
1221,162.426,-86.99,23.609,0.474,0.542,2.618,-13.908,0.875,19.611,0.894,0.932,0,255,144.318,112.872,data_traditional
1222,-108.103,84.634,24.213,0.389,0.525,2.104,-13.305,0.741,-80.194,0.953,0.98,1,553,560.95,123.406,data_traditional
1223,-128.279,72.937,24.336,0.42,0.506,2.237,-13.181,0.831,75.693,0.958,0.971,1,448,362.094,119.631,data_traditional
1224,-83.803,71.365,23.136,0.478,0.702,2.624,-14.381,0.681,-83.807,0.915,0.863,1,309,241.621,120.225,data_traditional
1225,-44.538,46.222,24.624,0.423,0.506,2.1,-12.893,0.835,-76.873,0.951,0.968,1,536,554.776,126.092,data_traditional
1226,-9.634,14.722,24.344,0.438,0.572,2.307,-13.173,0.765,-78.252,0.96,0.982,1,552,446.375,121.578,data_traditional
1227,62.911,7.529,24.576,0.449,0.523,1.779,-12.941,0.859,75.318,0.955,0.969,1,514,461.944,118.061,data_traditional
1228,52.829,-20.374,24.596,0.423,0.557,2.05,-12.921,0.759,-85.756,0.957,0.954,1,604,582.807,123.305,data_traditional
1229,65.34,-30.03,7.666,0,0,3.304,-29.852,0.0,0,0,0.816,0,177,0,0,data_traditional
1230,-66.772,-36.918,24.696,0.403,0.484,2.292,-12.821,0.833,58.884,0.96,0.988,1,569,650.637,124.683,data_traditional
1231,5.466,-49.811,24.213,0.442,0.552,1.998,-13.304,0.801,-83.879,0.962,0.985,1,650,484.138,122.018,data_traditional
1232,-145.252,-52.064,23.996,0.429,0.463,1.916,-13.522,0.927,44.799,0.923,0.955,1,334,225.694,116.072,data_traditional
1233,-48.023,-54.765,24.667,0.483,0.505,1.976,-12.851,0.955,-46.592,0.954,0.979,1,538,467.121,122.591,data_traditional
1234,-110.684,-56.027,4.666,0.414,0.552,2.221,-32.851,0.75,69.031,0.956,0.962,1,392,349.347,117.127,data_traditional
1235,-132.957,-67.194,20.622,0.455,0.493,2.322,-16.896,0.922,68.711,0.951,0.982,1,464,368.761,117.445,data_traditional
1236,123.853,-83.904,24.428,0.429,0.51,2.183,-13.09,0.841,-85.667,0.954,0.931,1,652,502.886,121.26,data_traditional
1237,-51.516,-90.498,24.073,0.422,0.454,1.999,-13.445,0.929,75.302,0.951,0.954,1,477,544.909,121.253,data_traditional
1238,32.38,87.333,25.199,0.402,0.61,2.136,-12.319,0.66,-83.791,0.957,0.981,1,622,572.255,125.463,data_traditional
1239,0.104,83.503,24.732,0.384,0.581,2.117,-12.785,0.661,-80.543,0.95,0.99,1,680,723.234,129.261,data_traditional
1240,58.828,74.908,24.947,0.389,0.632,2.211,-12.571,0.616,-70.495,0.952,0.983,1,533,596.039,126.721,data_traditional
1241,43.34,67.21,21.488,0,0,3.277,-16.029,0.0,0,0,0.877,0,227,0,0,data_traditional
1242,-41.385,66.14,24.683,0.444,0.528,2.145,-12.834,0.842,-78.923,0.963,0.988,1,740,622.187,127.687,data_traditional
1243,61.92,64.477,20.65,0.419,0.656,2.574,-16.867,0.639,-71.445,0.928,0.959,1,354,375.486,122.533,data_traditional
1244,-123.045,52.1,24.473,0.389,0.514,1.94,-13.045,0.756,-73.43,0.958,0.969,1,438,440.111,118.181,data_traditional
1245,-78.84,48.258,24.651,0.421,0.481,2.073,-12.866,0.874,51.428,0.945,0.965,1,433,319.886,117.949,data_traditional
1246,107.721,32.349,4.405,0.4,0.49,2.612,-33.112,0.817,-44.298,0.938,0.822,1,337,329.314,118.852,data_traditional
1247,30.58,27.61,21.901,0,0,4.074,-15.616,0.0,0,0,0.669,0,167,0,0,data_traditional
1248,12.69,21.517,24.803,0.455,0.574,2.148,-12.714,0.792,-76.508,0.956,0.984,1,575,588.082,123.883,data_traditional
1249,-93.963,16.408,22.23,0.422,0.462,3.81,-15.287,0.914,-77.565,0.958,0.752,0,671,550.379,122.087,data_traditional
1250,101.146,-7.804,21.748,0.465,0.585,3.542,-15.769,0.795,28.188,0.932,0.471,0,488,343.64,124.102,data_traditional
1251,-32.057,-44.395,24.883,0.431,0.517,2.163,-12.634,0.833,88.251,0.962,0.991,1,772,770.056,127.822,data_traditional
1252,146.662,-46.14,21.565,0.402,0.574,2.397,-15.953,0.701,-77.39,0.943,0.953,1,462,433.691,123.369,data_traditional
1253,91.22,-72.222,24.637,0.437,0.585,1.892,-12.881,0.747,-84.653,0.962,0.974,1,507,516.371,120.171,data_traditional
1254,83.172,-76.607,20.992,2.716,3.548,2.158,-16.525,0.765,0.0,0.166,0.981,0,116,-78.78,194.106,data_traditional
1255,-99.65,-92.4,21.202,0.552,0.859,4.007,-16.315,0.643,-12.273,0.896,0.837,0,436,388.672,123.479,data_traditional
1256,-71.975,78.237,25.189,0.436,0.515,2.308,-12.329,0.847,-61.841,0.951,0.981,1,602,505.919,124.533,data_traditional
1257,-43.506,58.713,25.219,0.402,0.532,2.19,-12.298,0.755,-78.027,0.951,0.99,1,710,654.353,127.166,data_traditional
1258,-71.396,52.323,24.814,0.397,0.484,2.436,-12.703,0.82,-83.569,0.957,0.978,1,462,465.428,121.542,data_traditional
1259,-121.861,39.042,24.748,0.401,0.53,1.9,-12.77,0.756,-86.018,0.954,0.973,1,471,394.562,119.053,data_traditional
1260,119.088,36.729,24.662,0.416,0.56,2.197,-12.855,0.743,-85.193,0.944,0.966,1,502,470.773,120.184,data_traditional
1261,-106.504,27.924,24.428,0.471,0.493,2.265,-13.089,0.955,-77.993,0.935,0.956,1,428,299.765,119.377,data_traditional
1262,143.897,4.346,24.79,0.426,0.627,1.992,-12.727,0.68,-86.779,0.888,0.952,0,454,277.196,116.629,data_traditional
1263,-84.797,-5.81,24.676,0.393,0.506,2.371,-12.841,0.776,82.54,0.973,0.981,1,526,524.583,120.254,data_traditional
1264,99.116,-6.81,24.877,0.437,0.591,2.204,-12.64,0.739,-74.908,0.939,0.956,1,437,503.279,122.933,data_traditional
1265,118.975,-6.966,24.889,0.402,0.589,1.877,-12.628,0.682,-68.748,0.951,0.962,1,444,397.916,120.372,data_traditional
1266,82.798,-23.232,25.195,0.416,0.578,2.212,-12.323,0.72,84.057,0.949,0.989,1,688,655.823,126.011,data_traditional
1267,-151.867,-27.663,25.223,0.457,0.488,2.337,-12.295,0.935,87.066,0.947,0.987,1,639,510.504,121.479,data_traditional
1268,-14.822,-34.549,25.402,0.458,0.518,1.951,-12.115,0.883,84.521,0.969,0.978,1,727,761.973,125.64,data_traditional
1269,-38.808,-35.494,25.247,0.449,0.499,1.989,-12.27,0.899,-56.609,0.964,0.975,1,617,589.961,123.883,data_traditional
1270,107.56,-43.897,24.797,0.435,0.506,1.894,-12.721,0.86,-89.881,0.948,0.977,1,587,465.964,118.527,data_traditional
1271,-70.303,-58.063,25.077,0.412,0.533,2.154,-12.44,0.773,75.179,0.943,0.978,1,490,535.52,122.834,data_traditional
1272,-26.406,-60.359,25.03,0.452,0.553,2.056,-12.488,0.816,88.939,0.946,0.989,1,695,575.444,123.286,data_traditional
1273,-132.723,94.8,24.516,0.385,0.506,2.24,-13.001,0.761,-82.938,0.961,0.961,1,372,337.895,118.377,data_traditional
1274,-163.851,76.342,21.954,0,0,2.578,-15.563,0.0,0,0,0.878,0,241,0,0,data_traditional
1275,-140.626,61.876,25.188,0.433,0.502,2.053,-12.329,0.863,-73.561,0.953,0.977,1,491,392.844,117.921,data_traditional
1276,66.75,56.476,22.028,0.544,0.612,4.874,-15.49,0.888,32.108,0.849,0.778,0,415,273.93,122.442,data_traditional
1277,10.856,38.134,25.342,0.423,0.591,2.308,-12.176,0.716,-74.945,0.963,0.985,1,575,553.98,124.307,data_traditional
1278,49.72,36.85,24.577,0,0,4.293,-12.94,0.0,0,0,0.799,0,167,0,0,data_traditional
1279,28.186,13.442,25.047,0.456,0.682,2.152,-12.471,0.669,-82.22,0.937,0.978,1,561,517.295,122.704,data_traditional
1280,-12.807,-6.535,25.146,0.458,0.532,1.834,-12.372,0.861,-74.973,0.964,0.981,1,566,465.153,120.491,data_traditional
1281,-154.963,-14.995,25.171,0.427,0.489,2.434,-12.346,0.874,-78.754,0.968,0.988,1,639,573.869,121.498,data_traditional
1282,-136.442,-38.816,24.889,0.4,0.528,2.18,-12.629,0.758,-74.757,0.962,0.982,1,498,455.086,118.611,data_traditional
1283,-16.745,-44.587,25.407,0.412,0.55,1.95,-12.11,0.748,-85.58,0.962,0.985,1,671,656.328,123.5,data_traditional
1284,141.625,-66.949,25.018,0.434,0.509,2.033,-12.499,0.852,-79.343,0.958,0.975,1,462,394.344,119.069,data_traditional
1285,130.291,-84.553,21.646,0.394,0.572,1.978,-15.871,0.69,-72.179,0.956,0.956,1,400,357.517,118.806,data_traditional
1286,32.38,87.333,25.199,0.402,0.61,2.136,-12.319,0.66,-83.791,0.957,0.981,1,622,572.255,125.463,data_traditional
1287,118.537,65.086,25.12,0.384,0.576,1.929,-12.397,0.666,-79.054,0.933,0.971,1,491,425.189,119.97,data_traditional
1288,106.711,63.416,25.317,0.404,0.542,2.089,-12.201,0.745,-87.699,0.946,0.96,1,531,468.786,124.851,data_traditional
1289,100.853,53.026,22.049,0.425,0.537,3.288,-15.468,0.791,85.361,0.95,0.875,0,465,478.255,124.276,data_traditional
1290,-119.957,53.919,7.663,0.103,0.174,2.132,-29.855,0.589,-53.762,0.003,0.91,0,112,121.597,122.766,data_traditional
1291,-103.265,53.333,25.107,0.394,0.557,2.337,-12.41,0.706,-75.695,0.936,0.958,1,383,349.234,119.47,data_traditional
1292,-102.302,16.028,25.319,0.441,0.566,2.186,-12.198,0.78,-68.761,0.969,0.98,1,672,638.766,123.725,data_traditional
1293,158.096,9.342,25.589,0.38,0.635,2.062,-11.929,0.599,-83.2,0.916,0.943,1,447,392.769,118.112,data_traditional
1294,-98.013,-0.583,22.944,0.403,0.51,3.27,-14.574,0.789,74.733,0.966,0.756,0,548,528.187,123.108,data_traditional
1295,-39.866,-28.028,25.399,0.438,0.486,2.009,-12.119,0.902,-75.041,0.965,0.987,1,716,659.611,125.25,data_traditional
1296,-87.831,-35.01,10.205,0.457,0.534,2.426,-27.312,0.857,76.555,0.951,0.973,1,514,393.261,119.45,data_traditional
1297,-122.721,85.079,25.071,0.407,0.513,2.013,-12.446,0.794,-79.945,0.941,0.97,1,453,353.732,119.825,data_traditional
1298,-66.66,84.818,25.488,0.395,0.47,1.849,-12.029,0.84,-67.235,0.948,0.957,1,464,359.477,122.257,data_traditional
1299,136.196,71.665,25.437,0.417,0.56,1.893,-12.08,0.745,-80.256,0.94,0.957,1,524,444.003,118.98,data_traditional
1300,-66.896,66.887,25.769,0.414,0.456,1.952,-11.748,0.908,-83.976,0.955,0.982,1,625,595.367,124.253,data_traditional
1301,1.538,-50.471,25.383,0.405,0.574,1.99,-12.134,0.705,-86.823,0.962,0.984,1,478,402.543,119.485,data_traditional
1302,-81.194,-58.93,25.699,0.406,0.445,1.951,-11.818,0.911,-74.382,0.965,0.99,1,634,614.238,122.448,data_traditional
1303,156.291,-79.722,25.71,0.445,0.511,2.286,-11.807,0.871,78.862,0.958,0.982,1,523,438.279,114.452,data_traditional
1304,67.069,-82.551,24.836,0.436,0.555,1.838,-12.681,0.785,-80.228,0.95,0.976,1,481,383.64,116.36,data_traditional
1305,58.772,-85.638,21.123,0.51,0.651,2.069,-16.395,0.784,83.245,0.959,0.98,1,616,531.493,120.191,data_traditional
1306,-10.866,-86.888,25.699,0.477,0.554,2.003,-11.818,0.862,2.612,0.941,0.86,1,506,467.037,125.483,data_traditional
1307,-100.854,-86.936,25.757,0.432,0.505,2.127,-11.761,0.856,-83.587,0.969,0.986,1,667,633.412,123.375,data_traditional
1308,-134.98,-94.001,25.576,0.386,0.487,2.129,-11.941,0.793,85.491,0.96,0.98,1,464,450.383,118.114,data_traditional
1309,5.197,89.584,25.928,0.483,0.572,2.27,-11.589,0.845,62.932,0.915,0.956,1,436,387.589,123.887,data_traditional
1310,35.15,74.803,24.613,0.609,0.939,1.902,-12.904,0.649,-58.746,0.902,0.85,0,212,189.041,118.767,data_traditional
1311,58.146,64.57,26.017,0.432,0.649,2.207,-11.5,0.666,-89.289,0.917,0.984,1,524,420.392,122.514,data_traditional
1312,-2.968,52.418,25.833,0.412,0.56,2.155,-11.685,0.736,-84.282,0.942,0.978,1,437,525.467,123.592,data_traditional
1313,89.823,40.914,25.257,0.414,0.638,2.199,-12.26,0.648,-75.265,0.925,0.969,1,462,346.918,119.407,data_traditional
1314,-103.629,28.527,25.983,0.401,0.536,2.18,-11.535,0.748,-83.59,0.957,0.968,1,710,563.657,122.951,data_traditional
1315,86.02,-30.69,15.888,0,0,2.747,-21.629,0.0,0,0,0.616,0,190,0,0,data_traditional
1316,140.964,-41.054,22.276,0.396,0.607,2.1,-15.241,0.652,-72.883,0.923,0.961,1,367,281.638,118.418,data_traditional
1317,-109.114,-77.947,25.679,0.465,0.481,2.044,-11.838,0.966,-62.883,0.941,0.982,1,628,492.197,121.706,data_traditional
1318,24.477,87.411,26.311,0.379,0.563,1.995,-11.206,0.672,89.975,0.935,0.969,1,533,453.37,124.875,data_traditional
1319,-81.933,78.266,4.077,0.42,0.481,2.143,-33.44,0.872,-70.27,0.954,0.931,1,398,350.25,121.054,data_traditional
1320,-66.433,73.512,26.217,0.388,0.516,2.011,-11.3,0.752,-70.085,0.955,0.977,1,572,521.434,125.702,data_traditional
1321,143.195,71.246,25.756,0.423,0.606,1.979,-11.761,0.699,-85.623,0.928,0.94,1,413,281.183,116.824,data_traditional
1322,-96.761,70.648,25.471,0.401,0.52,2.327,-12.046,0.771,-78.982,0.948,0.969,1,386,362.851,118.728,data_traditional
1323,108.916,65.447,26.192,0.412,0.59,1.874,-11.325,0.698,-89.583,0.907,0.981,1,610,438.224,125.313,data_traditional
1324,2.11,48.834,26.026,0.488,0.633,2.086,-11.492,0.77,84.15,0.938,0.965,1,418,411.736,122.224,data_traditional
1325,96.525,47.868,25.753,0.351,0.596,2.137,-11.765,0.589,-81.762,0.932,0.981,1,433,348.242,119.423,data_traditional
1326,-136.966,45.494,25.635,0.439,0.502,2.303,-11.883,0.875,-81.121,0.957,0.975,1,456,414.913,121.256,data_traditional
1327,-87.153,30.957,25.872,0.409,0.487,2.046,-11.645,0.841,-85.425,0.966,0.985,1,679,548.191,122.092,data_traditional
1328,14.312,-58.992,25.658,0.434,0.595,2.163,-11.859,0.73,-73.068,0.951,0.987,1,593,457.777,123.33,data_traditional
1329,34.121,-59.499,25.918,0.44,0.549,1.938,-11.599,0.802,89.616,0.946,0.981,1,617,515.333,122.189,data_traditional
1330,134.346,-77.183,26.073,0.468,0.524,2.097,-11.444,0.893,51.778,0.945,0.961,1,616,484.643,120.813,data_traditional
1331,-163.712,91.002,10.105,0,0,2.571,-27.413,0.0,0,0,0.915,0,276,0,0,data_traditional
1332,-89.592,88.797,26.081,0.369,0.53,2.118,-11.436,0.697,-77.503,0.948,0.977,1,447,410.619,121.501,data_traditional
1333,-62.046,87.733,26.479,0.413,0.556,2.066,-11.038,0.743,-69.01,0.958,0.983,1,743,665.292,126.821,data_traditional
1334,35.151,74.796,24.613,0.572,0.893,1.902,-12.904,0.641,-58.288,0.905,0.85,0,252,190.759,123.267,data_traditional
1335,-10.982,65.889,26.483,0.407,0.572,1.945,-11.034,0.712,-75.81,0.958,0.989,1,778,668.071,126.641,data_traditional
1336,-119.774,51.479,25.819,0.427,0.515,2.242,-11.698,0.829,-87.865,0.921,0.954,1,348,311.249,118.768,data_traditional
1337,-41.904,35.521,26.475,0.4,0.506,2.016,-11.042,0.791,-73.018,0.96,0.965,1,590,586.624,123.784,data_traditional
1338,-147.178,2.494,26.26,0.417,0.497,3.476,-11.257,0.839,-86.629,0.955,0.695,0,481,408.81,117.518,data_traditional
1339,77.475,-11.561,26.252,0.448,0.588,2.219,-11.266,0.763,-79.422,0.954,0.988,1,609,481.12,121.755,data_traditional
1340,-49.637,-27.828,26.102,0.419,0.549,2.285,-11.415,0.762,-85.142,0.954,0.986,1,543,524.856,121.673,data_traditional
1341,87.251,-37.728,26.337,0.478,0.575,1.921,-11.18,0.831,78.184,0.946,0.983,1,583,464.734,120.229,data_traditional
1342,-18.829,-60.068,22.866,0.529,0.905,3.5,-14.651,0.585,0.888,0.896,0.75,0,489,300.834,122.947,data_traditional
1343,-75.24,-83.27,23.458,0,0,3.556,-14.059,0.0,0,0,0.815,0,168,0,0,data_traditional
1344,-161.594,83.594,26.187,0.434,0.531,2.549,-11.33,0.817,-73.672,0.922,0.968,1,363,311.221,117.023,data_traditional
1345,76.48,46.584,26.524,0.43,0.614,2.028,-10.993,0.701,-87.434,0.952,0.972,1,629,501.434,123.348,data_traditional
1346,75.5,42.797,26.54,0.428,0.623,2.239,-10.978,0.686,-77.688,0.914,0.985,1,559,437.62,120.717,data_traditional
1347,51.359,32.513,26.224,0.428,0.617,2.32,-11.293,0.694,-75.765,0.933,0.977,1,463,390.936,120.123,data_traditional
1348,-22.66,15.73,22.502,0,0,4.501,-15.015,0.0,0,0,0.818,0,177,0,0,data_traditional
1349,159.317,12.724,26.043,0.455,0.606,2.274,-11.474,0.751,-79.794,0.928,0.979,1,435,338.277,121.524,data_traditional
1350,-88.386,-7.387,26.778,0.4,0.52,2.06,-10.739,0.769,-82.879,0.978,0.982,1,823,809.576,124.651,data_traditional
1351,-95.061,-14.35,26.134,0.433,0.455,2.123,-11.383,0.952,-82.082,0.963,0.98,1,566,439.843,121.22,data_traditional
1352,76.933,-21.634,26.46,0.44,0.623,1.945,-11.057,0.707,-75.589,0.94,0.973,1,522,462.971,122.258,data_traditional
1353,0.348,-68.556,23.068,1.397,1.776,4.472,-14.449,0.787,60.324,0.865,0.75,0,0,268.246,116.594,data_traditional
1354,-149.009,-88.742,23.122,0.493,0.512,3.687,-14.396,0.963,46.919,0.948,0.789,0,511,372.973,118.713,data_traditional
1355,121.701,73.306,26.461,0.416,0.603,1.915,-11.056,0.69,-78.024,0.92,0.947,1,542,434.728,123.112,data_traditional
