,
,
data_traditional.tif,
Emission wavelength,500 nm
NA,1.15
Refraction index,1.33
Voxel size,220 nm x 220 nm x 220 nm
Bead diameter,100 nm
,
Frame size,10 pixels
Threshold,222
,
Theoretical FWHM in XY,223 nm
Theoratical FWHM in Z,885 nm
,
HeatMap Statistics,
FWHM min,425 nm +/- 17 nm
FWHMmin / Theoretical FWHMxy,1.907 +/- 0.077
FWHM max,582 nm +/- 59 nm
FWHMmax / Theoretical FWHMxy,2.614 +/- 0.263
FWHM z,1.38 um +/- 114.79 nm
FWHMz / Theoretical FWHMz,1.564 +/- 0.13
z0,+/- 8.19 um
(z0 - mean(z0)) / FWHMz,+/- 9.256
Asymmetry,0.743 +/- 0.066
Theta,13.9 deg +/- 53.4 deg
,

Bead Id,x0 (um),y0 (um),z0 (um),FWHM min (um),FWHM max (um),FWHM z (um),z0 - mean(z0) (um),Asymmetry,Theta (degrees),R^2 FWHM min/max,R^2 FWHMz,Fit valid,Centroid brightness,Fitted Brightness(A),Fitted background(B),Image name
994,82.794,43.571,22.481,0.464,0.483,1.628,-16.401,0.961,17.989,0.954,0.98,1,1147,1008.017,125.576,data_traditional
995,156.64,-9.24,-0.111,0,0,0.264,-38.993,0.0,0,0,0,0,649,0,0,data_traditional
996,-71.94,-46.42,37.776,0,0,1.368,-1.105,0.0,0,0,0.961,0,1436,0,0,data_traditional
997,80.3,-54.34,-0.111,0,0,0.264,-38.993,0.0,0,0,0,0,1462,0,0,data_traditional
998,-74.229,-90.641,21.835,0.502,0.827,1.36,-17.046,0.607,-14.116,0.943,0.964,1,683,547.061,127.01,data_traditional
999,27.526,56.328,20.42,1.159,2.251,1.256,-18.461,0.515,62.591,0.661,0.777,0,156,135.611,106.615,data_traditional
1000,-26.814,22.893,22.228,0.404,0.52,1.485,-16.654,0.777,-88.216,0.974,0.974,1,1320,1210.438,123.541,data_traditional
1001,-154.008,20.986,21.742,0.41,0.699,1.755,-17.14,0.586,9.552,0.976,0.969,1,561,702.097,124.062,data_traditional
1002,138.983,16.114,18.887,0.449,1.02,2.449,-19.995,0.44,-14.017,0.947,0.914,1,397,234.948,116.326,data_traditional
1003,-63.266,-27.281,22.424,0.435,0.557,1.601,-16.458,0.781,34.976,0.951,0.966,1,1005,863.938,132.815,data_traditional
1004,17.103,-48.45,21.99,0.51,0.634,1.459,-16.892,0.804,-55.768,0.938,0.974,1,1335,1061.836,127.202,data_traditional
1005,157.999,-56.395,20.932,0.375,1.399,1.583,-17.949,0.268,-33.29,0.94,0.918,1,301,219.84,114.595,data_traditional
1006,-25.922,-63.838,21.825,0.496,0.622,1.494,-17.056,0.798,-87.378,0.913,0.975,1,933,729.319,129.865,data_traditional
1007,90.427,-65.578,21.788,0.427,0.752,1.339,-17.094,0.568,-53.537,0.978,0.994,1,1182,1109.34,136.472,data_traditional
1008,-127.906,-66.312,21.738,0.555,0.702,1.942,-17.143,0.791,52.48,0.957,0.981,1,658,561.747,122.732,data_traditional
1009,106.79,-89.665,21.742,0.593,0.97,1.967,-17.139,0.611,-54.955,0.922,0.927,1,380,270.289,117.865,data_traditional
1010,-126.269,83.998,22.207,0.432,0.478,1.664,-16.675,0.903,-24.423,0.915,0.985,1,625,562.105,125.914,data_traditional
1011,-138.804,79.962,21.679,0.527,1.064,1.657,-17.203,0.496,-46.102,0.955,0.834,0,427,513.867,133.106,data_traditional
1012,148.404,51.023,21.565,0.404,0.994,2.194,-17.317,0.407,-0.377,0.927,0.951,1,325,237.09,115.546,data_traditional
1013,15.667,38.002,22.507,0.394,0.626,1.611,-16.374,0.63,-86.094,0.97,0.969,1,1288,1242.502,127.981,data_traditional
1014,-131.366,36.75,22.009,0.42,0.441,1.443,-16.872,0.953,-0.011,0.974,0.978,1,825,827.634,124.338,data_traditional
1015,72.288,25.3,22.387,0.437,0.501,1.909,-16.494,0.873,-28.968,0.971,0.978,1,679,719.641,119.965,data_traditional
1016,-66.648,7.32,23.034,0.404,0.51,1.575,-15.848,0.792,25.781,0.968,0.993,1,1464,1270.375,132.943,data_traditional
1017,90.136,-8.985,22.653,0.42,0.456,1.264,-16.229,0.92,-68.973,0.984,0.99,1,1563,1551.786,126.419,data_traditional
1018,56.133,-30.977,22.404,0.523,0.57,1.56,-16.478,0.918,-58.224,0.964,0.952,1,1145,821.088,122.889,data_traditional
1019,87.34,-35.86,38.75,0,0,1.699,-0.132,0.0,0,0,0.942,0,887,0,0,data_traditional
1020,34.535,-74.38,22.148,0.537,0.651,1.421,-16.734,0.825,12.22,0.952,0.975,1,1431,1190.815,130.705,data_traditional
1021,-83.237,-95.674,64.328,0.428,0.554,1.238,25.446,0.772,87.548,0.976,0.988,1,1474,1791.469,138.102,data_traditional
1022,50.01,90.117,23.248,0.48,0.836,1.855,-15.634,0.574,58.672,0.892,0.987,0,607,618.224,124.91,data_traditional
1023,-123.144,87.691,18.717,0.484,0.573,1.785,-20.165,0.844,-16.083,0.881,0.961,0,637,599.858,129.116,data_traditional
1024,-149.71,85.589,21.856,0.406,0.684,1.763,-17.026,0.593,-25.757,0.932,0.96,1,339,364.173,121.281,data_traditional
1025,9.206,83.096,22.456,0.425,0.92,1.126,-16.425,0.462,79.127,0.974,0.986,1,984,999.711,122.799,data_traditional
1026,-138.804,79.961,21.679,0.522,1.062,1.657,-17.203,0.492,-46.227,0.952,0.834,0,427,512.676,135.318,data_traditional
1027,73.584,77.946,23.341,0.508,1.85,1.89,-15.541,0.275,46.242,0.87,0.968,0,483,545.529,118.13,data_traditional
1028,100.123,-7.081,58.002,0.39,0.507,1.162,19.121,0.769,87.07,0.984,0.991,1,1591,1507.837,126.95,data_traditional
1029,82.492,-36.577,22.291,0.435,0.626,1.289,-16.591,0.695,-44.904,0.982,0.982,1,1139,1067.138,124.433,data_traditional
1030,-77.151,-38.289,22.651,0.443,0.473,1.452,-16.23,0.937,40.894,0.944,0.975,1,1107,1074.205,137.303,data_traditional
1031,-88.173,-39.929,21.89,0.426,0.532,1.204,-16.991,0.802,77.94,0.945,0.987,1,766,796.786,130.372,data_traditional
1032,-112.851,-69.903,19.94,0.391,2.148,2.212,-18.942,0.182,-26.174,0.952,0.777,0,0,349.847,117.256,data_traditional
1033,89.022,42.021,22.48,0.432,0.491,2.127,-16.401,0.879,22.863,0.955,0.921,1,562,622.457,125.188,data_traditional
1034,144.926,41.797,22.144,0.388,1.103,2.206,-16.738,0.351,-5.068,0.962,0.917,1,448,326.566,116.04,data_traditional
1035,-6.347,16.457,22.915,0.377,0.595,1.4,-15.967,0.633,-81.724,0.971,0.968,1,1457,1398.218,133.501,data_traditional
1036,93.785,-80.688,22.638,0.52,0.938,1.625,-16.244,0.554,-58.486,0.965,0.972,1,857,839.084,128.473,data_traditional
1037,95.523,-83.289,21.994,0.361,1.129,1.398,-16.888,0.32,-52.192,0.97,0.979,1,393,423.308,126.402,data_traditional
1038,144.41,88.828,22.03,0.381,1.071,2.067,-16.851,0.356,18.068,0.949,0.939,1,388,301.656,115.19,data_traditional
1039,-18.502,87.17,22.768,0.409,0.84,1.19,-16.114,0.486,87.543,0.968,0.972,1,654,679.702,125.994,data_traditional
1040,140.82,72.642,19.77,0.412,0.938,2.091,-19.112,0.44,8.968,0.946,0.955,1,381,245.273,118.071,data_traditional
1041,-93.002,63.927,23.487,0.518,0.612,1.545,-15.395,0.846,-13.852,0.929,0.984,1,687,704.308,133.001,data_traditional
1042,-154.987,61.169,22.901,0.373,0.681,1.638,-15.981,0.548,-14.103,0.963,0.981,1,806,682.384,124.054,data_traditional
1043,-5.841,42.291,23.313,0.463,0.565,1.546,-15.569,0.818,-13.345,0.987,0.971,1,943,902.539,119.637,data_traditional
1044,47.535,-2.646,62.676,0.444,0.608,1.302,23.794,0.73,87.207,0.983,0.938,1,1646,1337.676,119.386,data_traditional
1045,60.89,-43.751,22.946,0.411,0.496,1.275,-15.936,0.827,-79.215,0.976,0.97,1,850,1200.232,128.381,data_traditional
1046,15.84,-70.4,45.891,0,0,1.298,7.01,0.0,0,0,0.978,0,1477,0,0,data_traditional
1047,-104.095,70.283,23.811,0.514,0.597,1.858,-15.071,0.862,-18.876,0.912,0.988,1,869,868.793,141.101,data_traditional
1048,-154.158,52.713,22.807,0.373,0.588,1.762,-16.075,0.634,0.68,0.956,0.98,1,657,584.701,122.516,data_traditional
1049,33.368,35.155,23.347,0.434,0.55,1.303,-15.534,0.789,-75.908,0.972,0.983,1,937,950.24,125.651,data_traditional
1050,142.175,27.838,21.652,1.051,1.81,1.151,-17.229,0.581,13.055,0.809,0.72,0,195,100.352,110.924,data_traditional
1051,29.217,0.236,23.345,0.457,0.545,1.426,-15.537,0.839,79.794,0.952,0.942,1,1200,904.237,126.901,data_traditional
1052,139.222,-1.642,22.338,0.377,0.888,2.077,-16.543,0.425,-21.436,0.923,0.924,1,327,264.481,118.979,data_traditional
1053,-127.272,-24.828,22.954,0.419,0.476,1.268,-15.928,0.879,49.466,0.989,0.985,1,913,1203.367,125.663,data_traditional
1054,39.779,-52.395,53.689,0.397,0.523,1.118,14.808,0.76,-79.213,0.982,0.801,1,1712,1917.183,132.355,data_traditional
1055,-103.288,-81.13,23.429,0.441,0.756,1.396,-15.453,0.584,-21.786,0.946,0.957,1,669,627.759,127.944,data_traditional
1056,46.42,96.58,47.574,0,0,1.377,8.693,0.0,0,0,0.991,0,860,0,0,data_traditional
1057,69.146,74.285,24.014,0.57,0.752,2.096,-14.868,0.757,50.123,0.884,0.98,0,573,490.546,120.814,data_traditional
1058,-93.211,58.056,23.589,0.481,0.544,2.064,-15.292,0.884,-12.309,0.912,0.973,1,632,553.373,128.656,data_traditional
1059,142.14,27.832,21.652,1.012,1.603,1.151,-17.229,0.632,11.679,0.757,0.72,0,195,96.214,117.086,data_traditional
1060,-29.658,-4.459,23.555,0.424,0.603,1.493,-15.327,0.703,80.208,0.962,0.979,1,1397,1277.694,135.87,data_traditional
1061,147.287,-33.3,22.364,0.369,1.743,2.026,-16.517,0.212,-29.333,0.931,0.947,1,279,198.769,111.922,data_traditional
1062,-132.365,-64.209,22.535,0.387,0.999,1.537,-16.346,0.388,48.789,0.963,0.974,1,484,372.399,120.962,data_traditional
1063,-67.098,-93.523,59.967,0.435,0.483,1.289,21.085,0.9,89.804,0.988,0.867,1,1767,1604.466,118.121,data_traditional
1064,-61.805,74.524,23.333,0.536,0.751,1.446,-15.549,0.714,-71.412,0.896,0.959,0,443,276.534,122.479,data_traditional
1065,-147.414,61.355,23.164,0.382,0.457,1.555,-15.718,0.835,-13.38,0.956,0.979,1,489,439.022,119.085,data_traditional
1066,-60.982,-5.786,23.982,0.541,0.674,1.831,-14.899,0.803,48.539,0.945,0.946,1,1375,954.285,130.353,data_traditional
1067,-147.818,-56.533,22.972,0.389,0.934,1.831,-15.909,0.416,42.565,0.963,0.987,1,524,446.929,118.008,data_traditional
1068,-159.169,-63.213,22.984,0.385,0.912,2.087,-15.897,0.422,42.235,0.976,0.965,1,450,402.309,115.669,data_traditional
1069,-42.766,-73.951,23.621,0.557,0.626,1.635,-15.261,0.89,7.68,0.932,0.954,1,1446,1370.074,139.936,data_traditional
1070,60.162,-74.464,63.153,0.414,0.569,1.568,24.272,0.728,81.637,0.983,0.821,1,1770,2198.196,133.717,data_traditional
1071,-25.33,-84.918,23.325,0.476,0.851,1.927,-15.557,0.559,-3.123,0.906,0.969,1,560,467.025,128.038,data_traditional
1072,143.625,73.228,22.713,0.474,0.856,1.281,-16.169,0.553,3.182,0.941,0.895,1,393,267.644,117.94,data_traditional
1073,37.95,72.41,24.146,0.461,0.598,1.818,-14.736,0.771,68.771,0.932,0.98,1,821,773.885,124.548,data_traditional
1074,67.547,71.846,24.224,0.545,0.785,1.845,-14.657,0.694,40.175,0.88,0.955,0,672,488.123,120.102,data_traditional
1075,144.634,66.609,23.007,0.393,0.941,2.043,-15.875,0.418,7.124,0.954,0.966,1,366,264.912,111.993,data_traditional
1076,110.456,6.506,23.296,0.417,0.564,1.523,-15.585,0.74,-13.285,0.983,0.972,1,614,665.603,118.457,data_traditional
1077,-155.237,6.099,23.884,0.422,0.572,1.828,-14.997,0.738,18.729,0.972,0.986,1,675,617.184,119.659,data_traditional
1078,87.51,0.438,23.252,0.405,0.429,1.428,-15.63,0.945,-40.816,0.943,0.973,1,440,324.104,115.089,data_traditional
1079,1.373,-19.632,23.783,0.408,0.632,1.438,-15.099,0.645,-77.826,0.963,0.981,1,1488,1342.659,130.725,data_traditional
1080,125.337,-23.064,23.619,0.373,0.819,1.746,-15.263,0.455,-25.251,0.956,0.957,1,688,592.869,123.842,data_traditional
1081,142.183,-32.233,22.874,0.386,1.422,1.953,-16.007,0.271,-28.325,0.941,0.919,1,277,235.963,113.885,data_traditional
1082,131.834,-62.036,23.151,0.42,1.394,1.728,-15.731,0.301,-38.709,0.97,0.937,1,330,253.91,116.409,data_traditional
1083,106.862,-92.467,23.389,0.48,0.935,2.078,-15.492,0.513,-57.767,0.966,0.977,1,564,412.552,122.462,data_traditional
1084,-157.596,76.79,23.975,0.416,0.766,2.035,-14.906,0.543,-21.025,0.941,0.973,1,806,529.438,121.947,data_traditional
1085,-7.655,26.811,24.275,0.395,0.586,1.306,-14.606,0.674,-85.7,0.975,0.985,1,1082,1111.275,126.311,data_traditional
1086,-123.471,10.095,23.768,0.436,0.476,1.34,-15.114,0.915,78.668,0.979,0.982,1,867,854.03,123.579,data_traditional
1087,151.633,-22.496,22.797,0.403,1.44,2.665,-16.085,0.28,-26.069,0.918,0.777,0,241,126.62,112.685,data_traditional
1088,-26.336,-29.72,24.05,0.42,0.629,1.611,-14.832,0.669,77.628,0.961,0.962,1,1261,1153.506,130.056,data_traditional
1089,40.297,-37.864,23.785,0.403,0.522,1.407,-15.096,0.772,-54.709,0.964,0.961,1,1255,1165.368,127.981,data_traditional
1090,62.967,-44.317,23.656,0.415,0.496,1.261,-15.225,0.837,-56.123,0.975,0.99,1,1441,1494.164,136.873,data_traditional
1091,54.933,-58.632,35.296,0.44,0.519,1.419,-3.586,0.849,-62.649,0.99,0.963,1,1317,2110.339,120.964,data_traditional
1092,-39.523,-86.007,23.782,0.516,0.64,1.608,-15.099,0.806,-9.505,0.941,0.97,1,912,814.67,136.412,data_traditional
1093,-128.367,92.239,24.227,0.441,0.572,1.993,-14.655,0.772,-40.416,0.934,0.981,1,781,795.556,129.145,data_traditional
1094,-142.469,90.289,39.524,0.399,0.559,1.762,0.643,0.714,-51.087,0.955,0.667,0,579,778.929,126.33,data_traditional
1095,18.89,90.416,24.305,0.434,0.952,1.268,-14.576,0.456,73.828,0.959,0.986,1,761,777.182,121.031,data_traditional
1096,109.567,71.82,22.731,1.004,2.312,1.354,-16.151,0.434,39.647,0.841,0.746,0,157,90.58,111.948,data_traditional
1097,-90.552,69.303,24.527,0.573,0.668,2.017,-14.355,0.858,-40.656,0.9,0.98,0,518,456.313,129.347,data_traditional
1098,-102.142,69.045,24.554,0.502,0.606,1.879,-14.327,0.828,-31.212,0.915,0.967,1,791,651.859,134.459,data_traditional
1099,115.818,22.864,24.196,0.426,0.617,1.363,-14.686,0.691,-6.763,0.981,0.98,1,835,743.132,118.887,data_traditional
1100,11.669,-24.91,24.427,0.433,0.636,1.701,-14.455,0.681,-70.211,0.963,0.953,1,867,1275.595,127.632,data_traditional
1101,-137.886,-51.04,23.545,0.396,0.827,1.641,-15.336,0.478,44.5,0.978,0.984,1,684,602.708,120.319,data_traditional
1102,-116.201,-93.552,23.779,0.386,1.02,1.462,-15.103,0.378,67.723,0.969,0.97,1,578,539.679,124.26,data_traditional
1103,-103.849,95.083,54.051,0.385,0.622,1.302,15.17,0.619,-86.405,0.985,0.629,0,1331,1296.383,125.347,data_traditional
1104,54.085,82.927,24.99,0.505,0.834,2.138,-13.892,0.605,55.042,0.886,0.949,0,697,551.961,127.517,data_traditional
1105,92.18,77.88,-0.111,0,0,0.264,-38.993,0.0,0,0,0,0,1597,0,0,data_traditional
1106,15.107,70.044,38.398,0.507,0.554,1.331,-0.483,0.915,66.381,0.968,0.971,1,1200,1186.767,122.279,data_traditional
1107,59.823,66.769,24.824,0.449,0.728,1.495,-14.058,0.618,44.463,0.884,0.922,0,644,536.124,119.297,data_traditional
1108,-85.098,64.955,25.061,0.434,0.548,1.623,-13.821,0.791,-18.404,0.936,0.98,1,782,741.23,134.873,data_traditional
1109,-24.562,48.428,24.839,0.432,0.54,1.326,-14.043,0.8,87.249,0.984,0.98,1,1346,1562.518,127.408,data_traditional
1110,-16.084,39.185,24.902,0.406,0.551,1.381,-13.98,0.738,-82.859,0.984,0.988,1,1526,1613.535,128.491,data_traditional
1111,-51.443,31.499,24.688,0.428,0.501,1.275,-14.193,0.854,72.474,0.957,0.987,1,1033,1053.539,128.687,data_traditional
1112,-105.905,29.613,24.221,0.502,0.557,1.71,-14.661,0.901,-65.346,0.964,0.98,1,648,601.617,129.514,data_traditional
1113,51.431,16.978,24.926,0.478,0.539,1.417,-13.955,0.888,-68.957,0.955,0.981,1,829,836.61,123.909,data_traditional
1114,151.921,12.681,23.204,0.508,1.205,2.679,-15.678,0.421,-25.2,0.894,0.787,0,246,141.583,116.318,data_traditional
1115,-22.683,-14.282,24.676,0.439,0.567,1.573,-14.205,0.775,78.39,0.966,0.97,1,1466,1267.783,135.843,data_traditional
1116,-157.706,-29.234,24.031,0.399,0.761,1.65,-14.851,0.525,31.001,0.963,0.979,1,548,471.831,119.334,data_traditional
1117,-135.506,-30.55,24.186,0.424,0.48,1.462,-14.695,0.883,45.982,0.983,0.99,1,935,870.764,123.31,data_traditional
1118,126.158,-50.128,24.043,0.398,1.09,2.22,-14.838,0.365,-35.938,0.969,0.978,1,418,399.048,117.378,data_traditional
1119,47.17,91.736,25.18,0.503,1.162,1.9,-13.701,0.433,59.456,0.867,0.979,0,522,402.085,118.656,data_traditional
1120,-104.759,89.745,24.869,0.536,0.595,1.823,-14.012,0.901,-10.865,0.869,0.915,0,533,386.016,129.962,data_traditional
1121,-139.67,76.574,24.824,0.416,0.494,1.559,-14.057,0.841,0.786,0.941,0.981,1,742,534.514,123.735,data_traditional
1122,109.57,71.686,22.731,1.068,2.269,1.354,-16.151,0.471,57.979,0.598,0.746,0,157,68.019,129.423,data_traditional
1123,116.196,54.084,24.51,0.434,0.759,1.717,-14.371,0.573,15.714,0.933,0.956,1,582,436.95,118.966,data_traditional
1124,148.392,51.021,21.565,0.402,0.901,2.194,-17.317,0.446,-0.635,0.939,0.951,1,325,244.669,116.857,data_traditional
1125,75.199,39.354,46.423,0.469,0.562,1.3,7.541,0.835,76.396,0.944,0.897,1,971,953.361,128.908,data_traditional
1126,99.519,4.036,24.905,0.417,0.459,1.596,-13.976,0.907,-7.104,0.974,0.951,1,876,913.299,121.621,data_traditional
1127,-151.529,-20.398,24.649,0.456,0.685,1.862,-14.232,0.665,27.655,0.937,0.964,1,534,433.25,117.367,data_traditional
1128,-130.347,-26.653,24.126,0.391,0.562,1.16,-14.756,0.696,47.289,0.986,0.986,1,946,994.383,122.512,data_traditional
1129,4.147,68.11,24.768,0.403,0.697,1.151,-14.113,0.577,89.974,0.974,0.985,1,1180,1006.788,124.047,data_traditional
1130,-37.422,-57.716,24.754,0.467,0.554,1.329,-14.128,0.843,82.515,0.941,0.964,1,1383,1242.259,141.683,data_traditional
1131,-81.714,-64.739,24.806,0.471,0.514,1.4,-14.076,0.916,-70.086,0.95,0.952,1,816,835.995,132.548,data_traditional
1132,-118.8,-67.76,57.915,0,0,1.193,19.033,0.0,0,0,0.989,0,1494,0,0,data_traditional
1133,-115.535,-72.129,24.7,0.456,0.72,1.404,-14.182,0.634,58.723,0.969,0.961,1,639,781.22,129.355,data_traditional
1134,-159.987,93.205,24.662,0.367,0.703,1.882,-14.22,0.522,-26.52,0.956,0.983,1,501,472.768,120.65,data_traditional
1135,71.182,92.58,25.6,0.559,0.793,1.984,-13.282,0.706,45.874,0.872,0.973,0,698,695.524,122.51,data_traditional
1136,69.364,82.618,25.411,0.554,0.672,1.808,-13.471,0.824,39.004,0.87,0.983,0,616,527.897,123.47,data_traditional
1137,156.197,53.468,24.242,0.39,1.017,1.595,-14.639,0.384,0.275,0.93,0.922,1,382,228.83,115.372,data_traditional
1138,1.721,16.342,25.082,0.48,0.739,1.219,-13.8,0.65,-87.856,0.96,0.984,1,1025,1196.625,126.817,data_traditional
1139,163.614,12.53,24.415,0.415,1.193,2.499,-14.467,0.348,-20.068,0.924,0.954,1,380,244.98,116.812,data_traditional
1140,109.91,-6.578,24.86,0.422,0.66,1.202,-14.021,0.639,-28.811,0.961,0.972,1,697,836.092,125.731,data_traditional
1141,-33.81,-7.099,25.681,0.449,0.528,1.683,-13.201,0.851,65.967,0.975,0.965,1,1110,1625.113,135.946,data_traditional
1142,-161.567,-67.122,24.666,0.39,0.942,1.424,-14.215,0.414,41.783,0.97,0.969,1,509,425.784,119.532,data_traditional
1143,48.251,-69.326,25.024,0.497,0.572,1.339,-13.857,0.869,-67.88,0.971,0.985,1,1334,1341.42,130.553,data_traditional
1144,144.963,82.069,25.013,0.396,0.903,1.988,-13.869,0.439,18.975,0.944,0.975,1,570,434.047,116.66,data_traditional
1145,-96.687,62.443,25.391,0.5,0.611,2.017,-13.491,0.818,-26.078,0.906,0.981,1,493,402.273,125.59,data_traditional
1146,-105.112,56.396,52.573,0.388,0.439,1.283,13.691,0.883,86.672,0.99,0.977,1,1015,1257.488,116.649,data_traditional
1147,57.082,17.094,25.761,0.467,0.576,1.871,-13.12,0.81,-37.466,0.961,0.975,1,953,1105.432,130.576,data_traditional
1148,1.722,16.334,25.082,0.478,0.77,1.219,-13.8,0.622,-87.771,0.951,0.984,1,1025,1169.427,132.131,data_traditional
1149,99.0,15.938,25.837,0.417,0.457,1.403,-13.045,0.911,-32.168,0.975,0.984,1,875,1009.249,121.502,data_traditional
1150,-146.078,1.36,24.927,0.387,0.513,1.34,-13.955,0.755,33.244,0.98,0.962,1,464,479.006,118.532,data_traditional
1151,41.26,-71.241,25.338,0.505,0.548,1.559,-13.543,0.923,-32.814,0.958,0.985,1,840,928.258,125.72,data_traditional
1152,138.678,14.641,25.043,0.412,0.971,1.769,-13.838,0.425,-11.323,0.961,0.966,1,468,429.633,120.549,data_traditional
1153,96.975,7.048,25.816,0.394,0.462,1.279,-13.066,0.852,-29.767,0.978,0.983,1,1038,1083.312,120.421,data_traditional
1154,77.991,2.786,25.23,0.576,0.632,1.503,-13.652,0.912,66.16,0.938,0.662,0,562,918.912,135.787,data_traditional
1155,-22.508,-26.71,25.488,0.413,0.566,1.496,-13.393,0.729,85.115,0.952,0.965,1,1615,1469.057,138.099,data_traditional
1156,-3.286,-66.474,25.35,0.479,0.631,1.405,-13.532,0.759,-84.991,0.942,0.955,1,1167,940.129,134.684,data_traditional
1157,131.066,-69.699,24.074,0.79,1.978,1.32,-14.807,0.399,-49.294,0.866,0.81,0,246,116.253,114.892,data_traditional
1158,130.948,-69.56,24.074,0.79,1.591,1.32,-14.807,0.496,-47.644,0.838,0.81,0,169,113.091,117.039,data_traditional
1159,3.06,-81.338,49.677,0.462,0.553,1.405,10.796,0.835,-79.12,0.986,0.952,1,1669,1495.95,118.858,data_traditional
1160,87.584,76.712,25.647,0.474,0.523,1.702,-13.234,0.906,28.419,0.905,0.979,1,544,407.154,121.149,data_traditional
1161,-73.56,52.122,26.242,0.518,0.524,1.764,-12.64,0.99,44.177,0.955,0.984,1,829,774.033,129.349,data_traditional
1162,-75.528,-19.619,25.947,0.428,0.513,1.706,-12.935,0.833,38.412,0.949,0.985,1,1048,1003.06,132.642,data_traditional
1163,37.893,-28.713,25.471,0.488,0.754,1.254,-13.41,0.647,-51.925,0.899,0.9,0,1069,703.435,130.629,data_traditional
1164,-116.3,-29.957,25.4,0.466,0.584,1.338,-13.481,0.798,61.373,0.948,0.934,1,772,598.349,118.784,data_traditional
1165,-10.051,-52.193,25.698,0.467,0.6,1.48,-13.183,0.778,-81.402,0.945,0.975,1,1655,1405.442,139.7,data_traditional
1166,-146.678,-53.054,25.056,0.389,0.834,1.725,-13.826,0.466,41.247,0.965,0.977,1,519,394.547,119.585,data_traditional
1167,-33.159,-68.029,25.512,0.508,0.609,1.485,-13.369,0.835,82.955,0.922,0.972,1,1227,1003.161,138.849,data_traditional
1168,-144.15,-94.924,25.129,0.434,0.786,2.127,-13.752,0.552,49.985,0.968,0.973,1,506,366.329,114.388,data_traditional
1169,-52.716,91.006,26.459,0.482,0.752,1.618,-12.423,0.641,-70.731,0.942,0.93,1,876,861.758,129.355,data_traditional
1170,-118.542,1.371,26.572,0.434,0.662,1.451,-12.31,0.655,82.114,0.942,0.927,1,481,396.351,123.655,data_traditional
1171,58.086,-9.418,26.258,0.43,0.52,1.4,-12.624,0.827,-61.512,0.965,0.989,1,1044,974.602,124.961,data_traditional
1172,-87.78,84.26,59.644,0,0,1.24,20.763,0.0,0,0,0.988,0,1693,0,0,data_traditional
1173,100.301,68.094,26.253,0.434,0.51,1.494,-12.629,0.851,43.119,0.939,0.925,1,723,694.145,121.042,data_traditional
1174,0.01,63.538,26.361,0.4,0.686,1.2,-12.52,0.583,-88.716,0.981,0.979,1,1316,1123.619,123.654,data_traditional
1175,151.732,44.219,25.274,0.389,1.057,2.107,-13.607,0.369,-1.522,0.905,0.913,1,243,125.865,113.959,data_traditional
1176,-134.048,-28.114,25.993,0.418,0.506,1.288,-12.888,0.824,48.9,0.988,0.981,1,884,921.403,124.042,data_traditional
1177,-106.208,-30.574,26.132,0.417,0.456,1.284,-12.749,0.914,80.927,0.976,0.975,1,1058,1084.932,126.183,data_traditional
1178,97.106,-48.472,26.076,0.386,0.615,1.153,-12.806,0.627,-44.508,0.987,0.993,1,1564,1646.355,131.405,data_traditional
1179,-61.778,-61.733,26.736,0.461,0.691,2.653,-12.146,0.668,-7.012,0.931,0.828,0,974,1085.179,145.216,data_traditional
1180,-61.778,-61.733,26.736,0.462,0.689,2.653,-12.146,0.67,-7.101,0.932,0.828,0,974,1086.662,144.415,data_traditional
1181,63.109,-83.003,25.826,0.377,0.672,1.117,-13.055,0.56,-64.289,0.972,0.99,1,900,1005.952,129.507,data_traditional
1182,119.559,67.573,26.177,0.392,0.601,1.524,-12.705,0.653,21.835,0.946,0.769,0,678,660.759,123.058,data_traditional
1183,57.186,38.834,27.509,0.469,0.564,1.564,-11.373,0.831,-18.043,0.956,0.971,1,1184,1191.815,127.838,data_traditional
1184,-102.304,15.791,26.794,0.555,0.615,1.946,-12.088,0.902,31.076,0.935,0.96,1,680,671.568,125.653,data_traditional
